"id"	"LIBELLE"	"agr"	"art"	"sup"	"int"	"emp"	"ouv"	"total"	"pagr"	"part"	"psup"	"pint"	"pemp"	"pouv"	"typo"
"60064"	"Berneuil-Sur-Aisne"	0	32	56	93	89	89	359	0	8.91364902506964	15.5988857938719	25.9052924791086	24.7910863509749	24.7910863509749	"int"
"60065"	"Berthecourt"	0	25	55	131	222	176	609	0	4.10509031198686	9.0311986863711	21.5106732348112	36.4532019704434	28.8998357963875	"emp"
"60066"	"Béthancourt-En-Valois"	0	4	20	36	20	16	96	0	4.16666666666667	20.8333333333333	37.5	20.8333333333333	16.6666666666667	"int"
"60067"	"Béthisy-Saint-Martin"	4	28	36	141	92	112	413	0.968523002421308	6.77966101694915	8.71670702179177	34.1404358353511	22.2760290556901	27.1186440677966	"int"
"60068"	"Béthisy-Saint-Pierre"	5	30	81	242	358	448	1164	0.429553264604811	2.57731958762887	6.95876288659794	20.7903780068729	30.7560137457045	38.4879725085911	"ouv"
"60069"	"Betz"	10	5	49	140	149	139	492	2.03252032520325	1.01626016260163	9.95934959349593	28.4552845528455	30.2845528455285	28.2520325203252	"emp"
"60070"	"Bienville"	0	25	25	35	70	34	189	0	13.2275132275132	13.2275132275132	18.5185185185185	37.037037037037	17.989417989418	"emp"
"60071"	"Biermont"	5	5	0	10	20	20	60	8.33333333333333	8.33333333333333	0	16.6666666666667	33.3333333333333	33.3333333333333	"emp"
"60072"	"Bitry"	0	10	5	24	29	63	131	0	7.63358778625954	3.81679389312977	18.3206106870229	22.1374045801527	48.0916030534351	"ouv"
"60073"	"Blacourt"	4	17	17	87	62	74	261	1.53256704980843	6.51340996168582	6.51340996168582	33.3333333333333	23.7547892720307	28.3524904214559	"int"
"60074"	"Blaincourt-Lès-Précy"	0	20	60	175	130	60	445	0	4.49438202247191	13.4831460674157	39.3258426966292	29.2134831460674	13.4831460674157	"int"
"60075"	"Blancfossé"	5	0	5	10	0	19	39	12.8205128205128	0	12.8205128205128	25.6410256410256	0	48.7179487179487	"ouv"
"60076"	"Blargies"	0	10	25	35	50	74	194	0	5.15463917525773	12.8865979381443	18.0412371134021	25.7731958762887	38.1443298969072	"ouv"
"60077"	"Blicourt"	10	15	10	30	65	10	140	7.14285714285714	10.7142857142857	7.14285714285714	21.4285714285714	46.4285714285714	7.14285714285714	"emp"
"60078"	"Blincourt"	0	0	0	11	5	16	32	0	0	0	34.375	15.625	50	"ouv"
"60079"	"Boissy-Fresnoy"	8	13	50	117	167	96	451	1.77383592017738	2.88248337028825	11.0864745011086	25.9423503325942	37.0288248337029	21.2860310421286	"emp"
"60080"	"Boissy-Le-Bois"	0	5	10	25	30	15	85	0	5.88235294117647	11.7647058823529	29.4117647058824	35.2941176470588	17.6470588235294	"emp"
"60081"	"Bonlier"	0	5	5	29	34	34	107	0	4.67289719626168	4.67289719626168	27.1028037383178	31.7757009345794	31.7757009345794	"emp"
"60082"	"Bonneuil-Les-Eaux"	4	4	32	84	88	96	308	1.2987012987013	1.2987012987013	10.3896103896104	27.2727272727273	28.5714285714286	31.1688311688312	"ouv"
"60083"	"Bonneuil-En-Valois"	0	35	50	135	80	120	420	0	8.33333333333333	11.9047619047619	32.1428571428571	19.047619047619	28.5714285714286	"int"
"60084"	"Bonnières"	0	0	10	15	10	25	60	0	0	16.6666666666667	25	16.6666666666667	41.6666666666667	"ouv"
"60085"	"Bonvillers"	0	0	11	16	21	32	80	0	0	13.75	20	26.25	40	"ouv"
"60086"	"Boran-Sur-Oise"	10	45	139	232	248	144	818	1.22249388753056	5.50122249388753	16.9926650366748	28.361858190709	30.3178484107579	17.6039119804401	"emp"
"60087"	"Borest"	4	4	56	32	16	4	116	3.44827586206897	3.44827586206897	48.2758620689655	27.5862068965517	13.7931034482759	3.44827586206897	"sup"
"60088"	"Bornel"	0	123	229	575	553	441	1921	0	6.40291514836023	11.9208745445081	29.9323269130661	28.7870900572618	22.9567933368037	"int"
"60089"	"Boubiers"	0	16	21	63	42	47	189	0	8.46560846560847	11.1111111111111	33.3333333333333	22.2222222222222	24.8677248677249	"int"
"60090"	"Bouconvillers"	0	8	29	33	29	25	124	0	6.45161290322581	23.3870967741935	26.6129032258064	23.3870967741935	20.1612903225806	"int"
"60091"	"Bouillancy"	0	5	20	69	35	40	169	0	2.9585798816568	11.8343195266272	40.8284023668639	20.7100591715976	23.6686390532544	"int"
"60092"	"Boullarre"	0	8	0	28	28	40	104	0	7.69230769230769	0	26.9230769230769	26.9230769230769	38.4615384615385	"ouv"
"60093"	"Boulogne-La-Grasse"	0	28	4	44	36	48	160	0	17.5	2.5	27.5	22.5	30	"ouv"
"60094"	"Boursonne"	5	10	25	74	20	15	149	3.35570469798658	6.71140939597315	16.7785234899329	49.6644295302013	13.4228187919463	10.0671140939597	"int"
"60095"	"Boury-En-Vexin"	4	8	32	36	20	20	120	3.33333333333333	6.66666666666667	26.6666666666667	30	16.6666666666667	16.6666666666667	"int"
"60096"	"Boutavent"	0	0	0	14	9	9	32	0	0	0	43.75	28.125	28.125	"int"
"60097"	"Boutencourt"	0	5	16	21	37	32	111	0	4.5045045045045	14.4144144144144	18.9189189189189	33.3333333333333	28.8288288288288	"emp"
"60098"	"Bouvresse"	16	16	0	5	5	27	69	23.1884057971014	23.1884057971014	0	7.2463768115942	7.2463768115942	39.1304347826087	"ouv"
"60099"	"Braisnes-Sur-Aronde"	0	25	15	5	25	0	70	0	35.7142857142857	21.4285714285714	7.14285714285714	35.7142857142857	0	"art"
"60100"	"Brasseuse"	0	9	9	9	0	4	31	0	29.0322580645161	29.0322580645161	29.0322580645161	0	12.9032258064516	"art"
"60101"	"Brégy"	8	8	28	56	68	80	248	3.2258064516129	3.2258064516129	11.2903225806452	22.5806451612903	27.4193548387097	32.258064516129	"ouv"
"60102"	"Brenouille"	0	35	171	241	272	136	855	0	4.09356725146199	20	28.187134502924	31.812865497076	15.906432748538	"emp"
"60103"	"Bresles"	5	71	116	329	445	455	1421	0.351864883884588	4.99648135116115	8.16326530612245	23.1527093596059	31.3159746657284	32.0197044334975	"ouv"
"60104"	"Breteuil"	32	36	60	280	416	524	1348	2.37388724035608	2.67062314540059	4.45103857566766	20.7715133531157	30.8605341246291	38.8724035608309	"ouv"
"60105"	"Brétigny"	5	10	10	40	40	50	155	3.2258064516129	6.45161290322581	6.45161290322581	25.8064516129032	25.8064516129032	32.258064516129	"ouv"
"60106"	"Breuil-Le-Sec"	0	37	103	292	247	182	861	0	4.29732868757259	11.9628339140534	33.9140534262486	28.6875725900116	21.1382113821138	"int"
"60107"	"Breuil-Le-Vert"	0	84	148	296	286	172	986	0	8.51926977687627	15.0101419878296	30.0202839756592	29.0060851926978	17.4442190669371	"int"
"60108"	"Briot"	4	4	8	20	32	24	92	4.34782608695652	4.34782608695652	8.69565217391304	21.7391304347826	34.7826086956522	26.0869565217391	"emp"
"60109"	"Brombos"	13	0	8	29	21	17	88	14.7727272727273	0	9.09090909090909	32.9545454545455	23.8636363636364	19.3181818181818	"int"
"60110"	"Broquiers"	0	4	4	8	36	43	95	0	4.21052631578947	4.21052631578947	8.42105263157895	37.8947368421053	45.2631578947368	"ouv"
"60111"	"Broyes"	5	0	5	15	5	30	60	8.33333333333333	0	8.33333333333333	25	8.33333333333333	50	"ouv"
"60112"	"Brunvillers-La-Motte"	4	0	12	40	44	56	156	2.56410256410256	0	7.69230769230769	25.6410256410256	28.2051282051282	35.8974358974359	"ouv"
"60113"	"Bucamps"	5	0	0	19	29	29	82	6.09756097560976	0	0	23.1707317073171	35.3658536585366	35.3658536585366	"emp"
"60114"	"Buicourt"	0	0	5	30	10	5	50	0	0	10	60	20	10	"int"
"60115"	"Bulles"	4	20	36	113	85	89	347	1.15273775216138	5.76368876080692	10.3746397694525	32.5648414985591	24.4956772334294	25.6484149855908	"int"
"60116"	"Bury"	4	44	68	277	397	372	1162	0.344234079173838	3.78657487091222	5.85197934595525	23.8382099827883	34.1652323580034	32.013769363167	"emp"
"60117"	"Bussy"	0	15	0	54	20	34	123	0	12.1951219512195	0	43.9024390243902	16.260162601626	27.6422764227642	"int"
"60118"	"Caisnes"	0	16	28	32	64	48	188	0	8.51063829787234	14.8936170212766	17.0212765957447	34.0425531914894	25.531914893617	"emp"
"60119"	"Cambronne-Lès-Ribécourt"	0	20	86	249	193	208	756	0	2.64550264550265	11.3756613756614	32.9365079365079	25.5291005291005	27.5132275132275	"int"
"60120"	"Cambronne-Lès-Clermont"	0	45	65	142	126	49	427	0	10.5386416861827	15.2224824355972	33.2552693208431	29.5081967213115	11.4754098360656	"int"
"60121"	"Campagne"	0	4	8	4	12	16	44	0	9.09090909090909	18.1818181818182	9.09090909090909	27.2727272727273	36.3636363636364	"ouv"
"60122"	"Campeaux"	8	12	16	32	52	52	172	4.65116279069767	6.97674418604651	9.30232558139535	18.6046511627907	30.2325581395349	30.2325581395349	"emp"
"60123"	"Campremy"	0	8	21	70	45	62	206	0	3.88349514563107	10.1941747572816	33.9805825242718	21.8446601941748	30.0970873786408	"int"
"60124"	"Candor"	5	10	10	30	15	30	100	5	10	10	30	15	30	"int"
"60125"	"Canly"	0	16	45	101	81	97	340	0	4.70588235294118	13.2352941176471	29.7058823529412	23.8235294117647	28.5294117647059	"int"
"60126"	"Cannectancourt"	5	10	31	31	77	41	195	2.56410256410256	5.12820512820513	15.8974358974359	15.8974358974359	39.4871794871795	21.025641025641	"emp"
"60127"	"Canny-Sur-Matz"	0	5	10	54	45	40	154	0	3.24675324675325	6.49350649350649	35.0649350649351	29.2207792207792	25.974025974026	"int"
"60128"	"Canny-Sur-Thérain"	5	5	5	20	25	25	85	5.88235294117647	5.88235294117647	5.88235294117647	23.5294117647059	29.4117647058824	29.4117647058824	"emp"
"60129"	"Carlepont"	0	25	44	118	138	173	498	0	5.02008032128514	8.83534136546185	23.6947791164659	27.710843373494	34.7389558232932	"ouv"
"60130"	"Catenoy"	10	10	25	143	108	94	390	2.56410256410256	2.56410256410256	6.41025641025641	36.6666666666667	27.6923076923077	24.1025641025641	"int"
"60131"	"Catheux"	15	0	0	5	5	20	45	33.3333333333333	0	0	11.1111111111111	11.1111111111111	44.4444444444444	"ouv"
"60132"	"Catigny"	15	8	0	4	12	19	58	25.8620689655172	13.7931034482759	0	6.89655172413793	20.6896551724138	32.7586206896552	"ouv"
"60133"	"Catillon-Fumechon"	8	8	20	51	51	63	201	3.98009950248756	3.98009950248756	9.95024875621891	25.3731343283582	25.3731343283582	31.3432835820896	"ouv"
"60134"	"Cauffry"	10	40	35	284	285	220	874	1.1441647597254	4.5766590389016	4.0045766590389	32.4942791762014	32.6086956521739	25.1716247139588	"emp"
"60135"	"Cauvigny"	10	44	73	150	199	136	612	1.63398692810458	7.18954248366013	11.9281045751634	24.5098039215686	32.516339869281	22.2222222222222	"emp"
"60136"	"Cempuis"	8	25	17	72	55	47	224	3.57142857142857	11.1607142857143	7.58928571428571	32.1428571428571	24.5535714285714	20.9821428571429	"int"
"60137"	"Cernoy"	0	10	10	35	60	15	130	0	7.69230769230769	7.69230769230769	26.9230769230769	46.1538461538462	11.5384615384615	"emp"
"60138"	"Chamant"	4	28	114	99	47	47	339	1.17994100294985	8.25958702064897	33.6283185840708	29.2035398230088	13.8643067846608	13.8643067846608	"sup"
"60139"	"Chambly"	0	163	451	1223	1263	782	3882	0	4.198866563627	11.617722823287	31.5043791859866	32.5347758887172	20.1442555383823	"emp"
"60140"	"Chambors"	0	0	50	15	30	25	120	0	0	41.6666666666667	12.5	25	20.8333333333333	"sup"
"60141"	"Chantilly"	14	129	1229	1259	1121	625	4377	0.319853781128627	2.94722412611378	28.078592643363	28.7639936029244	25.6111491889422	14.279186657528	"int"
"60142"	"Chapelle-En-Serval"	5	35	370	420	255	160	1245	0.401606425702811	2.81124497991968	29.718875502008	33.7349397590361	20.4819277108434	12.85140562249	"int"
"60143"	"Chaumont-En-Vexin"	0	33	104	356	335	297	1125	0	2.93333333333333	9.24444444444444	31.6444444444444	29.7777777777778	26.4	"int"
"60144"	"Chavençon"	0	0	5	14	14	29	62	0	0	8.06451612903226	22.5806451612903	22.5806451612903	46.7741935483871	"ouv"
"60145"	"Chelles"	5	15	35	80	50	10	195	2.56410256410256	7.69230769230769	17.9487179487179	41.025641025641	25.6410256410256	5.12820512820513	"int"
"60146"	"Chepoix"	0	0	4	44	52	64	164	0	0	2.4390243902439	26.8292682926829	31.7073170731707	39.0243902439024	"ouv"
"60147"	"Chevincourt"	0	10	35	144	109	89	387	0	2.58397932816537	9.04392764857881	37.2093023255814	28.1653746770026	22.9974160206718	"int"
"60148"	"Chèvreville"	5	0	31	47	37	89	209	2.39234449760766	0	14.8325358851675	22.488038277512	17.7033492822967	42.5837320574163	"ouv"
"60149"	"Chevrières"	0	61	109	150	194	186	700	0	8.71428571428572	15.5714285714286	21.4285714285714	27.7142857142857	26.5714285714286	"emp"
"60150"	"Chiry-Ourscamp"	0	19	9	155	103	150	436	0	4.35779816513761	2.06422018348624	35.5504587155963	23.6238532110092	34.4036697247706	"int"
"60151"	"Choisy-Au-Bac"	0	44	225	365	252	147	1033	0	4.2594385285576	21.7812197483059	35.3339787028074	24.3949661181026	14.2303969022265	"int"
"60152"	"Choisy-La-Victoire"	5	15	15	25	25	30	115	4.34782608695652	13.0434782608696	13.0434782608696	21.7391304347826	21.7391304347826	26.0869565217391	"ouv"
"60153"	"Choqueuse-Les-Bénards"	0	10	0	15	10	15	50	0	20	0	30	20	30	"int"
"60154"	"Cinqueux"	0	65	104	159	144	109	581	0	11.1876075731497	17.9001721170396	27.3666092943201	24.7848537005164	18.7607573149742	"int"
"60155"	"Cires-Lès-Mello"	5	14	150	341	451	419	1380	0.36231884057971	1.01449275362319	10.8695652173913	24.7101449275362	32.6811594202899	30.3623188405797	"emp"
"60156"	"Clairoix"	4	44	73	242	193	181	737	0.542740841248304	5.97014925373134	9.90502035278155	32.8358208955224	26.1872455902307	24.5590230664858	"int"
"60157"	"Clermont"	3	110	492	1111	1403	861	3980	0.0753768844221105	2.76381909547739	12.3618090452261	27.9145728643216	35.251256281407	21.6331658291457	"emp"
"60158"	"Coivrel"	0	8	0	12	28	60	108	0	7.40740740740741	0	11.1111111111111	25.9259259259259	55.5555555555556	"ouv"
"60159"	"Compiègne"	15	536	2971	2913	3483	2945	12863	0.116613542719428	4.16699059317422	23.097255694628	22.6463499961129	27.0776646194511	22.8951255539143	"emp"
"60160"	"Conchy-Les-Pots"	10	10	15	75	79	94	283	3.53356890459364	3.53356890459364	5.30035335689046	26.5017667844523	27.9151943462898	33.2155477031802	"ouv"
"60161"	"Conteville"	0	0	0	16	8	8	32	0	0	0	50	25	25	"int"
"60162"	"Corbeil-Cerf"	8	12	8	46	37	25	136	5.88235294117647	8.82352941176471	5.88235294117647	33.8235294117647	27.2058823529412	18.3823529411765	"int"
"60163"	"Cormeilles"	0	16	0	57	49	90	212	0	7.54716981132075	0	26.8867924528302	23.1132075471698	42.4528301886792	"ouv"
"60164"	"Coudray-Saint-Germer"	8	4	12	69	138	114	345	2.31884057971015	1.15942028985507	3.47826086956522	20	40	33.0434782608696	"emp"
"60165"	"Coudray-Sur-Thelle"	0	15	40	54	50	30	189	0	7.93650793650794	21.1640211640212	28.5714285714286	26.4550264550265	15.8730158730159	"int"
"60166"	"Coudun"	0	26	31	109	92	109	367	0	7.08446866485014	8.44686648501362	29.700272479564	25.0681198910082	29.700272479564	"int"
"60167"	"Couloisy"	0	8	20	52	56	52	188	0	4.25531914893617	10.6382978723404	27.6595744680851	29.7872340425532	27.6595744680851	"emp"
"60168"	"Courcelles-Epayelles"	0	5	5	20	15	30	75	0	6.66666666666667	6.66666666666667	26.6666666666667	20	40	"ouv"
"60169"	"Courcelles-Lès-Gisors"	0	51	41	96	61	46	295	0	17.2881355932203	13.8983050847458	32.5423728813559	20.6779661016949	15.5932203389831	"int"
"60170"	"Courteuil"	0	19	65	50	42	25	201	0	9.45273631840796	32.3383084577114	24.8756218905473	20.8955223880597	12.4378109452736	"sup"
"60171"	"Courtieux"	0	0	8	24	28	16	76	0	0	10.5263157894737	31.5789473684211	36.8421052631579	21.0526315789474	"emp"
"60172"	"Coye-La-Forêt"	0	102	486	497	256	172	1513	0	6.74157303370786	32.1216126900198	32.8486450760079	16.9200264375413	11.3681427627231	"int"
"60173"	"Cramoisy"	0	25	44	84	104	79	336	0	7.44047619047619	13.0952380952381	25	30.952380952381	23.5119047619048	"emp"
"60174"	"Crapeaumesnil"	0	4	13	13	26	9	65	0	6.15384615384615	20	20	40	13.8461538461538	"emp"
"60175"	"Creil"	4	438	1033	2237	3897	3811	11420	0.0350262697022767	3.8353765323993	9.04553415061296	19.5884413309983	34.1243432574431	33.3712784588441	"emp"
"60176"	"Crépy-En-Valois"	14	174	648	1420	1572	1333	5161	0.2712652586708	3.37143964347995	12.555706258477	27.5140476651812	30.4592133307499	25.8283278434412	"emp"
"60177"	"Cressonsacq"	4	4	8	61	57	33	167	2.39520958083832	2.39520958083832	4.79041916167665	36.5269461077844	34.1317365269461	19.7604790419162	"int"
"60178"	"Crã¿vecoeur-Le-Grand"	0	55	69	206	366	392	1088	0	5.05514705882353	6.34191176470588	18.9338235294118	33.6397058823529	36.0294117647059	"ouv"
"60179"	"Crã¿vecoeur-Le-Petit"	0	4	0	17	17	17	55	0	7.27272727272727	0	30.9090909090909	30.9090909090909	30.9090909090909	"int"
"60180"	"Crillon"	0	19	0	43	57	62	181	0	10.4972375690608	0	23.7569060773481	31.4917127071823	34.2541436464088	"ouv"
"60181"	"Crisolles"	0	26	32	74	121	116	369	0	7.04607046070461	8.67208672086721	20.0542005420054	32.7913279132791	31.4363143631436	"emp"
"60182"	"Crocq"	0	0	15	30	15	20	80	0	0	18.75	37.5	18.75	25	"int"
"60183"	"Croissy-Sur-Celle"	5	5	16	22	22	27	97	5.15463917525773	5.15463917525773	16.4948453608247	22.680412371134	22.680412371134	27.8350515463918	"ouv"
"60184"	"Croutoy"	0	5	0	15	40	35	95	0	5.26315789473684	0	15.7894736842105	42.1052631578947	36.8421052631579	"emp"
"60185"	"Crouy-En-Thelle"	0	64	48	141	137	76	466	0	13.7339055793991	10.3004291845494	30.2575107296137	29.3991416309013	16.3090128755365	"int"
"60186"	"Cuignières"	4	8	8	28	24	37	109	3.6697247706422	7.3394495412844	7.3394495412844	25.6880733944954	22.0183486238532	33.9449541284404	"ouv"
"60187"	"Cuigy-En-Bray"	20	35	20	90	105	95	365	5.47945205479452	9.58904109589041	5.47945205479452	24.6575342465753	28.7671232876712	26.027397260274	"emp"
"60188"	"Cuise-La-Motte"	0	51	57	198	177	247	730	0	6.98630136986301	7.80821917808219	27.1232876712329	24.2465753424658	33.8356164383562	"ouv"
"60189"	"Cuts"	0	39	34	108	79	64	324	0	12.037037037037	10.4938271604938	33.3333333333333	24.3827160493827	19.7530864197531	"int"
"60190"	"Cuvergnon"	5	0	5	30	45	30	115	4.34782608695652	0	4.34782608695652	26.0869565217391	39.1304347826087	26.0869565217391	"emp"
"60191"	"Cuvilly"	0	12	4	53	81	77	227	0	5.2863436123348	1.76211453744493	23.3480176211454	35.6828193832599	33.920704845815	"emp"
"60192"	"Cuy"	8	8	12	16	12	40	96	8.33333333333333	8.33333333333333	12.5	16.6666666666667	12.5	41.6666666666667	"ouv"
"60193"	"Daméraucourt"	0	10	5	25	30	10	80	0	12.5	6.25	31.25	37.5	12.5	"emp"
"60194"	"Dargies"	0	15	0	25	30	25	95	0	15.7894736842105	0	26.3157894736842	31.5789473684211	26.3157894736842	"emp"
"60195"	"Delincourt"	0	25	25	45	35	5	135	0	18.5185185185185	18.5185185185185	33.3333333333333	25.9259259259259	3.7037037037037	"int"
"60196"	"Déluge"	0	10	30	35	70	50	195	0	5.12820512820513	15.3846153846154	17.9487179487179	35.8974358974359	25.6410256410256	"emp"
"60197"	"Dieudonné"	0	30	45	106	66	66	313	0	9.58466453674121	14.3769968051118	33.8658146964856	21.0862619808307	21.0862619808307	"int"
"60198"	"Dives"	0	0	0	43	39	53	135	0	0	0	31.8518518518519	28.8888888888889	39.2592592592593	"ouv"
"60199"	"Doméliers"	0	5	10	35	20	10	80	0	6.25	12.5	43.75	25	12.5	"int"
"60200"	"Domfront"	0	0	0	5	5	35	45	0	0	0	11.1111111111111	11.1111111111111	77.7777777777778	"ouv"
"60201"	"Dompierre"	0	5	10	15	30	50	110	0	4.54545454545455	9.09090909090909	13.6363636363636	27.2727272727273	45.4545454545455	"ouv"
"60203"	"Duvy"	5	0	35	50	35	60	185	2.7027027027027	0	18.9189189189189	27.027027027027	18.9189189189189	32.4324324324324	"ouv"
"60204"	"Écuvilly"	0	29	12	25	37	25	128	0	22.65625	9.375	19.53125	28.90625	19.53125	"emp"
"60205"	"Élencourt"	0	0	8	4	12	0	24	0	0	33.3333333333333	16.6666666666667	50	0	"emp"
"60206"	"Élincourt-Sainte-Marguerite"	5	10	57	135	47	83	337	1.48367952522255	2.9673590504451	16.9139465875371	40.0593471810089	13.946587537092	24.6290801186944	"int"
"60207"	"Éméville"	0	0	5	35	60	15	115	0	0	4.34782608695652	30.4347826086957	52.1739130434783	13.0434782608696	"emp"
"60208"	"Énencourt-Léage"	0	0	10	15	30	0	55	0	0	18.1818181818182	27.2727272727273	54.5454545454545	0	"emp"
"60209"	"Énencourt-Le-Sec"	5	5	10	20	5	20	65	7.69230769230769	7.69230769230769	15.3846153846154	30.7692307692308	7.69230769230769	30.7692307692308	"int"
"60210"	"Épineuse"	5	26	5	42	21	21	120	4.16666666666667	21.6666666666667	4.16666666666667	35	17.5	17.5	"int"
"60211"	"Éragny-Sur-Epte"	5	5	20	80	40	55	205	2.4390243902439	2.4390243902439	9.75609756097561	39.0243902439024	19.5121951219512	26.8292682926829	"int"
"60212"	"Ercuis"	0	55	55	185	175	174	644	0	8.54037267080745	8.54037267080745	28.7267080745342	27.1739130434783	27.0186335403727	"int"
"60213"	"Ermenonville"	0	28	81	109	97	73	388	0	7.21649484536082	20.8762886597938	28.0927835051546	25	18.8144329896907	"int"
"60214"	"Ernemont-Boutavent"	5	0	15	15	19	15	69	7.2463768115942	0	21.7391304347826	21.7391304347826	27.536231884058	21.7391304347826	"emp"
"60215"	"Erquery"	0	12	20	90	57	41	220	0	5.45454545454545	9.09090909090909	40.9090909090909	25.9090909090909	18.6363636363636	"int"
"60216"	"Erquinvillers"	0	0	0	12	35	27	74	0	0	0	16.2162162162162	47.2972972972973	36.4864864864865	"emp"
"60217"	"Escames"	12	24	8	29	12	4	89	13.4831460674157	26.9662921348315	8.98876404494382	32.5842696629214	13.4831460674157	4.49438202247191	"int"
"60218"	"Esches"	5	35	50	169	130	170	559	0.894454382826476	6.26118067978533	8.94454382826476	30.2325581395349	23.2558139534884	30.4114490161002	"ouv"
"60219"	"Escles-Saint-Pierre"	0	5	0	24	14	5	48	0	10.4166666666667	0	50	29.1666666666667	10.4166666666667	"int"
"60220"	"Espaubourg"	0	25	20	41	56	46	188	0	13.2978723404255	10.6382978723404	21.8085106382979	29.7872340425532	24.468085106383	"emp"
"60221"	"Esquennoy"	0	10	10	51	46	132	249	0	4.01606425702811	4.01606425702811	20.4819277108434	18.4738955823293	53.0120481927711	"ouv"
"60222"	"Essuiles"	20	8	40	81	56	48	253	7.90513833992095	3.16205533596838	15.8102766798419	32.0158102766798	22.1343873517787	18.9723320158103	"int"
"60223"	"Estrées-Saint-Denis"	0	39	161	302	369	395	1266	0	3.08056872037915	12.7172195892575	23.8546603475513	29.1469194312796	31.2006319115324	"ouv"
"60224"	"Étavigny"	5	5	14	34	5	14	77	6.49350649350649	6.49350649350649	18.1818181818182	44.1558441558442	6.49350649350649	18.1818181818182	"int"
"60225"	"Étouy"	0	20	52	99	68	48	287	0	6.96864111498258	18.1184668989547	34.4947735191638	23.6933797909408	16.7247386759582	"int"
"60226"	"Ève"	0	10	40	54	15	10	129	0	7.75193798449612	31.0077519379845	41.8604651162791	11.6279069767442	7.75193798449612	"int"
"60227"	"Évricourt"	0	0	0	33	16	21	70	0	0	0	47.1428571428571	22.8571428571429	30	"int"
"60228"	"Fay-Les-Étangs"	0	4	33	71	38	25	171	0	2.33918128654971	19.2982456140351	41.5204678362573	22.2222222222222	14.6198830409357	"int"
"60229"	"Fayel"	0	0	5	10	26	56	97	0	0	5.15463917525773	10.3092783505155	26.8041237113402	57.7319587628866	"ouv"
"60230"	"Fay-Saint-Quentin"	5	15	20	66	71	76	253	1.97628458498024	5.92885375494071	7.90513833992095	26.0869565217391	28.0632411067194	30.0395256916996	"ouv"
"60231"	"Feigneux"	0	8	33	29	74	37	181	0	4.41988950276243	18.232044198895	16.0220994475138	40.8839779005525	20.4419889502762	"emp"
"60232"	"Ferrières"	4	12	8	57	57	53	191	2.09424083769634	6.282722513089	4.18848167539267	29.8429319371728	29.8429319371728	27.7486910994764	"int"
"60233"	"Feuquières"	4	8	51	118	118	188	487	0.82135523613963	1.64271047227926	10.4722792607803	24.2299794661191	24.2299794661191	38.6036960985626	"ouv"
"60234"	"Fitz-James"	0	17	64	293	311	200	885	0	1.92090395480226	7.2316384180791	33.1073446327684	35.1412429378531	22.5988700564972	"emp"
"60235"	"Flavacourt"	0	35	28	102	47	63	275	0	12.7272727272727	10.1818181818182	37.0909090909091	17.0909090909091	22.9090909090909	"int"
"60236"	"Flavy-Le-Meldeux"	0	10	21	21	26	37	115	0	8.69565217391304	18.2608695652174	18.2608695652174	22.6086956521739	32.1739130434783	"ouv"
"60237"	"Fléchy"	10	0	0	5	5	10	30	33.3333333333333	0	0	16.6666666666667	16.6666666666667	33.3333333333333	"agr"
"60238"	"Fleurines"	10	40	219	199	164	70	702	1.42450142450142	5.6980056980057	31.1965811965812	28.3475783475783	23.3618233618234	9.97150997150997	"sup"
"60239"	"Fleury"	0	20	20	49	59	59	207	0	9.66183574879227	9.66183574879227	23.6714975845411	28.5024154589372	28.5024154589372	"emp"
"60240"	"Fontaine-Bonneleau"	12	8	0	16	20	16	72	16.6666666666667	11.1111111111111	0	22.2222222222222	27.7777777777778	22.2222222222222	"emp"
"60241"	"Fontaine-Chaalis"	0	15	65	30	20	15	145	0	10.3448275862069	44.8275862068966	20.6896551724138	13.7931034482759	10.3448275862069	"sup"
"60242"	"Fontaine-Lavaganne"	0	10	25	59	54	40	188	0	5.31914893617021	13.2978723404255	31.3829787234043	28.7234042553192	21.2765957446809	"int"
"60243"	"Fontaine-Saint-Lucien"	4	0	8	34	8	4	58	6.89655172413793	0	13.7931034482759	58.6206896551724	13.7931034482759	6.89655172413793	"int"
"60244"	"Fontenay-Torcy"	0	0	0	5	20	20	45	0	0	0	11.1111111111111	44.4444444444444	44.4444444444444	"emp"
"60245"	"Formerie"	41	56	10	77	245	230	659	6.22154779969651	8.49772382397572	1.51745068285281	11.6843702579666	37.1775417298938	34.9013657056146	"emp"
"60247"	"Fouilleuse"	0	9	5	23	14	18	69	0	13.0434782608696	7.2463768115942	33.3333333333333	20.2898550724638	26.0869565217391	"int"
"60248"	"Fouilloy"	0	5	5	15	20	20	65	0	7.69230769230769	7.69230769230769	23.0769230769231	30.7692307692308	30.7692307692308	"emp"
"60249"	"Foulangues"	0	0	20	25	10	10	65	0	0	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154	"int"
"60250"	"Fouquenies"	10	0	44	29	34	15	132	7.57575757575758	0	33.3333333333333	21.969696969697	25.7575757575758	11.3636363636364	"sup"
"60251"	"Fouquerolles"	8	4	12	36	24	28	112	7.14285714285714	3.57142857142857	10.7142857142857	32.1428571428571	21.4285714285714	25	"int"
"60252"	"Fournival"	0	12	12	69	53	73	219	0	5.47945205479452	5.47945205479452	31.5068493150685	24.2009132420091	33.3333333333333	"ouv"
