CODGEO;Libellé commune ou ARM;Région;Département;Population en 2012;Population en 2007;Superficie;Naissances entre 2007 et 2012;Décès entre 2007 et 2012;Ménages en 2012;Nombre de naissances domiciliées en 2013;Nombre de décès domiciliés en 2013;Logements en 2012;Résidences principales en 2012;Rés secondaires et logts occasionnels en 2012;Logements vacants en 2012;Rés princ occupées Propriétaires en 2012;Nombre de ménages fiscaux en 2012;Part des ménages fiscaux imposés  en 2012;Médiane du revenu disponible par UC en 2012;Taux de pauvreté en 2012;Emplois au LT en 2012;Emplois salariés au LT en 2012;Emplois au LT en 2007;Pop 15-64 ans en 2012;Chômeurs 15-64 ans en 2012;Actifs 15-64 ans en 2012;Total des ets actifs au 31 décembre 2012;Ets actifs agriculture au 31/12/2012;Ets actifs industrie au 31/12/2012;Ets actifs construction au 31/12/2012;Ets actifs commerce services au 31/12/2012;Ets actifs commerce réparation auto au 31/12/2012;Ets actifs adm publique au 31/12/2012;Ets actifs de 1 à 9 salariés au 31 décembre 2012;Ets actifs 10 salariés ou plus au 31 décembre 2012;coordonnees;Métropole
59385;Marpent;31;59;2705.0;2619.0;4.83;196.0;101.0;1118.0;51.0;18.0;1206.57705479;1118.0;1.02996575342;87.5470890411;721.971673492;1074.0;52.7001862197;16542.0;25.65714;328.992389686;263.168255436;340.532335264;1792.57560568;229.739446958;1186.50192819;120.0;3.0;15.0;11.0;74.0;21.0;17.0;28.0;5.0;50.2913562157, 4.07637705799;
59398;Mérignies;31;59;2632.0;2269.0;8.61;117.0;51.0;966.027684212;21.0;10.0;1025.48684536;966.027684212;12.8828182487;46.5763428992;821.774995336;968.0;84.3523316062;31006.6666667;2.67467;385.555647497;303.371689652;339.944331544;1710.64411621;80.0369757632;1288.03691228;229.0;14.0;12.0;13.0;155.0;27.0;35.0;33.0;6.0;50.5069205161, 3.12172446457;
59415;Montrécourt;31;59;235.0;214.0;3.56;11.0;8.0;90.0;3.0;3.0;97.0;90.0;1.0;6.0;81.0;91.0;;20738.0;;22.8907711543;13.8907711543;31.4017010441;149.0;12.0;114.0;14.0;5.0;0.0;2.0;4.0;1.0;3.0;3.0;0.0;50.2256590135, 3.44600124957;
59437;Noyelles-lès-Seclin;31;59;863.0;894.0;2.38;30.0;27.0;331.923076923;5.0;4.0;344.885827639;331.923076923;0.0;12.9627507163;294.272101033;334.0;;24708.375;;537.641106825;503.254184203;616.620075102;570.709529277;23.7795637199;393.353616533;101.0;3.0;11.0;10.0;65.0;12.0;12.0;16.0;27.0;50.5729280386, 3.02238335303;Métropole européenne de Lille
59530;Saint-Aybert;31;59;353.0;360.0;4.19;21.0;14.0;129.170391061;5.0;3.0;139.312235033;129.170391061;0.0;10.1418439716;103.533519553;131.0;;18788.5;;31.0487168168;26.0962774303;57.0151182012;255.382681564;23.6648044693;174.527932961;19.0;5.0;1.0;2.0;4.0;0.0;7.0;4.0;1.0;50.4513178883, 3.64979329449;
59539;Saint-Pierre-Brouck;31;59;1011.0;914.0;8.86;68.0;33.0;350.900737169;14.0;5.0;412.425033845;350.900737169;41.6777493606;19.8465473146;289.269446222;356.0;;19712.3076923;;127.814747134;95.0013297886;111.602016756;653.11688235;44.732388591;467.228956428;45.0;8.0;4.0;3.0;25.0;7.0;5.0;15.0;1.0;50.8950694199, 2.19025685455;
59556;Sassegnies;31;59;273.0;284.0;4.15;11.0;10.0;108.405972694;2.0;1.0;117.124363498;108.405972694;0.0;8.7183908046;94.6088488962;106.0;;19462.1111111;;43.690942814;32.8358543873;56.5102982317;200.072345642;18.7246680107;134.029202603;21.0;6.0;0.0;4.0;8.0;1.0;3.0;4.0;1.0;50.1790384849, 3.79850687638;
59576;Spycker;31;59;1644.0;1505.0;9.19;87.0;50.0;600.096420404;18.0;7.0;614.141654653;600.096420404;0.0;14.0452342488;519.949986961;607.0;;21200.4761905;;389.913165215;336.687146937;369.799707571;1056.92737503;65.1171191734;793.445975087;99.0;15.0;11.0;11.0;51.0;6.0;11.0;24.0;11.0;50.9751405786, 2.31360058844;
59585;Templemars;31;59;3170.0;3349.0;4.61;177.0;121.0;1356.0;29.0;28.0;1441.35127479;1356.0;1.0283286119;84.3229461756;1067.9546044;1366.0;75.2017608217;23231.5;7.72137;3415.48690052;3222.41380623;3330.37960098;2114.83620478;128.718061557;1511.82220652;401.0;5.0;26.0;44.0;282.0;64.0;44.0;88.0;61.0;50.5706303055, 3.0593969462;Métropole européenne de Lille
59586;Templeuve;31;59;5817.0;5731.0;15.84;263.0;271.0;2390.0;55.0;57.0;2530.52861815;2390.0;8.20605069501;132.322567457;1760.42385178;2391.0;72.1105527638;22540.3333333;7.42011;1334.68710317;1142.88273021;1293.46965966;3865.66960785;243.498949269;2708.63847891;444.0;38.0;20.0;43.0;263.0;48.0;80.0;99.0;18.0;50.5327534602, 3.17344214233;
59590;Thiennes;31;59;855.0;810.0;7.54;67.0;35.0;327.508474576;14.0;11.0;359.590107229;327.508474576;5.66146458583;26.4201680672;261.813559322;344.0;;18101.6666667;;129.833256601;96.8173063305;109.062076334;553.576271186;49.2711864407;421.220338983;45.0;20.0;1.0;6.0;15.0;4.0;3.0;14.0;2.0;50.6509078196, 2.47577776887;
59599;Tourcoing;31;59;92707.0;92118.0;15.19;8758.0;3392.0;36595.5439129;1707.0;661.0;39380.3249527;36595.5439129;94.2185800677;2690.56245971;17915.6266546;36453.0;51.2727572288;16040.6666667;24.85795;28501.7825337;25848.4418485;29973.0939945;59389.6679655;9502.58059197;42491.955247;6056.0;14.0;301.0;642.0;4085.0;1168.0;1014.0;1401.0;441.0;50.7254418902, 3.15882757215;Métropole européenne de Lille
59648;Wattignies;31;59;13376.0;13450.0;6.31;1005.0;474.0;5919.17177846;232.0;104.0;6226.08682019;5919.17177846;19.0647094353;287.850332295;3020.97227249;5631.0;63.301937089;18837.0833333;18.49927;2637.93058199;2280.03184187;2754.01879453;8848.01970526;943.28861397;6090.4182056;734.0;13.0;28.0;60.0;457.0;137.0;176.0;164.0;41.0;50.5864928159, 3.04193803597;Métropole européenne de Lille
59657;West-Cappel;31;59;570.0;572.0;7.57;42.0;23.0;204.0;7.0;3.0;222.0;204.0;6.0;12.0;175.0;199.0;;21154.5;;77.5582732957;47.5542426932;85.0841095757;391.0;27.0;295.0;54.0;23.0;0.0;5.0;22.0;7.0;4.0;12.0;0.0;50.9254100501, 2.50878268816;
59658;Wicres;31;59;410.0;313.0;2.77;31.0;6.0;147.948113208;7.0;3.0;161.989456877;147.948113208;0.0;14.0413436693;118.938679245;151.0;;23151.5;;35.5376075622;25.83171064;50.6350509924;252.382075472;14.5047169811;191.462264151;29.0;6.0;3.0;0.0;15.0;1.0;5.0;7.0;1.0;50.5694195145, 2.86858974063;Métropole européenne de Lille
59666;Zegerscappel;31;59;1513.0;1493.0;17.4;103.0;42.0;552.906420765;28.0;8.0;651.548396074;552.906420765;64.012345679;34.6296296296;434.057377049;567.0;;19590.4;;175.662900496;105.622315559;171.041292019;985.930327869;55.8073770492;724.462431694;102.0;42.0;5.0;7.0;37.0;8.0;11.0;15.0;3.0;50.8833052086, 2.384587094;
59002;Abscon;31;59;4276.0;4202.0;7.27;315.0;239.0;1725.0;78.0;45.0;1836.34473249;1725.0;4.0860452289;107.258687259;968.262337506;1714.0;47.8971962617;16189.0;22.36399;377.749465124;292.293691947;416.478861446;2659.63289919;310.654576057;1732.7129155;137.0;6.0;6.0;30.0;72.0;23.0;23.0;28.0;5.0;50.3283410844, 3.29787586969;
59013;Anstaing;31;59;1339.0;1189.0;2.3;59.0;37.0;493.584158416;11.0;9.0;517.03960396;493.584158416;1.0198019802;22.4356435644;399.762376238;496.0;;22991.4285714;;116.18164756;70.3513451098;142.912904073;885.188118812;57.1089108911;657.772277228;86.0;4.0;4.0;5.0;50.0;17.0;23.0;14.0;1.0;50.603523536, 3.18920215192;Métropole européenne de Lille
59036;Avesnes-sur-Helpe;31;59;4894.0;5030.0;2.31;384.0;365.0;2195.90236897;73.0;76.0;2465.52908803;2195.90236897;0.0;269.626719057;733.730491558;2014.0;38.5074626866;13669.5238095;38.548;2880.84758535;2633.89558284;3008.53853658;3025.47953166;678.813078244;1882.37113847;446.0;3.0;20.0;16.0;307.0;92.0;100.0;167.0;40.0;50.1242937124, 3.92754898552;
59059;Beaumont-en-Cambrésis;31;59;469.0;463.0;3.31;31.0;14.0;188.805139186;5.0;2.0;203.87795472;188.805139186;3.0145631068;12.0582524272;152.650963597;190.0;;16540.0;;35.1010669028;24.0531286847;35.2781133514;281.199143469;32.1370449679;195.835117773;23.0;1.0;2.0;1.0;17.0;11.0;2.0;3.0;0.0;50.1265847908, 3.45162407092;
59124;Camphin-en-Pévèle;31;59;2152.0;1670.0;6.45;128.0;42.0;778.484671102;27.0;16.0;834.425991395;778.484671102;1.01711491443;54.924205379;590.223672208;800.0;74.6549560853;25420.6666667;5.18719;344.601308765;283.875069298;317.251821044;1433.55532314;62.0576764391;1109.09045003;129.0;14.0;4.0;10.0;87.0;20.0;14.0;20.0;8.0;50.5923766053, 3.25767476267;
59192;Émerchicourt;31;59;858.0;951.0;5.11;64.0;33.0;318.020059836;10.0;3.0;334.066169346;318.020059836;1.00288184438;15.0432276657;276.32840565;322.0;;18651.3043478;;370.974153275;354.292579954;392.977077986;597.061022372;44.6313106524;387.014449946;51.0;5.0;3.0;5.0;31.0;9.0;7.0;5.0;3.0;50.3117441641, 3.25561088678;
59212;Estaires;31;59;5935.0;5966.0;12.82;417.0;275.0;2298.0;89.0;57.0;2486.08847497;2298.0;8.04656577416;180.041909197;1486.63906709;2443.0;58.9922163048;18239.6190476;13.32754;1381.50298738;1182.19047738;1478.83842314;3826.6748634;377.090708313;2714.27821303;398.0;28.0;18.0;37.0;254.0;82.0;61.0;105.0;22.0;50.654423304, 2.72156583757;
59282;Hardifort;31;59;377.0;386.0;6.14;17.0;14.0;142.488188976;0.0;2.0;148.528188976;142.488188976;3.02;3.02;131.603674541;142.0;;20594.6111111;;97.4747085983;71.8709025636;93.454634048;248.364829396;8.90551181102;172.173228346;45.0;13.0;3.0;2.0;23.0;5.0;4.0;17.0;3.0;50.8187124794, 2.48138038993;
59289;Haussy;31;59;1547.0;1541.0;16.22;99.0;90.0;614.0;16.0;16.0;673.0;614.0;3.0;56.0;475.0;606.0;;17712.1666667;;148.083878861;106.100971678;207.168256359;975.0;100.0;694.0;75.0;24.0;3.0;6.0;32.0;8.0;10.0;21.0;3.0;50.2223988964, 3.4797106662;
59301;Hergnies;31;59;4335.0;4231.0;10.75;286.0;147.0;1568.0;46.0;30.0;1709.0;1568.0;18.0;123.0;1264.0;1583.0;62.4131396083;18520.0;14.47773;443.344366764;349.982515671;376.024472003;2983.0;240.0;2016.0;183.0;19.0;11.0;24.0;99.0;34.0;30.0;36.0;6.0;50.4809811628, 3.53133874107;
59305;Herzeele;31;59;1567.0;1427.0;17.17;123.0;50.0;584.731535003;23.0;7.0;618.264652935;584.731535003;4.06462035541;29.4684975767;433.768143866;589.0;;19675.0;;186.866315621;120.508519793;213.76371892;977.236351959;56.3596660244;738.714193963;132.0;52.0;8.0;9.0;50.0;13.0;13.0;28.0;1.0;50.8810801461, 2.53001631051;
59331;Landrecies;31;59;3516.0;3663.0;21.7;239.0;260.0;1539.0;36.0;60.0;1733.78429204;1539.0;13.9845132743;180.799778761;823.255589196;1514.0;44.8412698413;15461.0;27.114;1053.17224389;885.570881445;1191.08330805;2200.66483834;275.410950563;1421.66151972;248.0;33.0;10.0;18.0;143.0;45.0;44.0;75.0;16.0;50.1205093509, 3.68851283044;
59343;Lesquin;31;59;6690.0;6395.0;8.41;393.0;220.0;2700.77087211;95.0;42.0;2895.76545606;2700.77087211;6.18138450558;188.813199443;1791.27875945;2766.0;74.4026068067;21842.6041667;7.6543;13050.3701227;12499.3753748;11900.8084816;4346.47831152;358.51674911;3393.73480212;850.0;14.0;45.0;48.0;619.0;154.0;124.0;224.0;168.0;50.5892285666, 3.11191934713;Métropole européenne de Lille
59359;Loon-Plage;31;59;6293.0;6214.0;35.67;407.0;161.0;2334.0;70.0;38.0;2425.0;2334.0;8.0;83.0;1380.0;2318.0;59.232096635;17773.4347826;12.47644;3071.23607414;2920.61013902;3220.46971659;4162.0;426.0;2911.0;299.0;20.0;22.0;24.0;192.0;40.0;41.0;69.0;37.0;51.0012144614, 2.22304802432;
59371;Le Maisnil;31;59;628.0;535.0;3.51;22.0;13.0;230.693877551;11.0;2.0;237.690641305;230.693877551;2.99861303745;3.9981507166;211.962323391;235.0;;28097.3333333;;41.621391534;28.8124052015;46.2494744613;402.235478807;17.7456828885;297.733124019;47.0;7.0;1.0;2.0;30.0;9.0;7.0;10.0;1.0;50.6182693489, 2.87754636769;Métropole européenne de Lille
59381;Maresches;31;59;898.0;912.0;4.78;53.0;36.0;335.119553073;7.0;9.0;363.426402388;335.119553073;2.02191780822;26.2849315068;278.931843575;338.0;;22678.75;;90.4024706181;57.404134977;68.6904973183;603.01452514;34.1139664804;423.41452514;50.0;12.0;5.0;8.0;22.0;4.0;3.0;10.0;1.0;50.2940290785, 3.57606019881;
59391;Mastaing;31;59;869.0;915.0;5.97;45.0;37.0;363.823183522;14.0;10.0;393.225601484;363.823183522;2.59433099665;26.8080869654;286.959130665;357.0;;20140.0;;127.93594732;101.318765208;114.681865412;594.364525892;55.3421180568;445.760690369;46.0;17.0;2.0;3.0;20.0;5.0;4.0;10.0;3.0;50.3064012156, 3.29792589761;
59395;Mazinghien;31;59;314.0;328.0;9.01;26.0;14.0;121.835962145;5.0;2.0;139.710088019;121.835962145;5.95804195804;11.9160839161;109.949526814;114.0;;18269.5238095;;48.5408101403;27.7161403651;57.9200945539;190.1829653;25.7539432177;150.561514196;32.0;20.0;0.0;1.0;9.0;2.0;2.0;8.0;0.0;50.049448426, 3.59700862525;
59441;Obies;31;59;710.0;663.0;5.43;48.0;29.0;269.859747546;12.0;3.0;301.191877509;269.859747546;14.3232594121;17.0088705518;220.070126227;261.0;;22005.0;;57.0804144633;41.1448094696;41.4000834448;469.018232819;26.8863955119;353.50631136;34.0;9.0;2.0;5.0;12.0;1.0;6.0;6.0;0.0;50.2692950414, 3.7760866867;
59467;Pont-sur-Sambre;31;59;2519.0;2604.0;11.33;162.0;87.0;1028.0;38.0;18.0;1114.02667814;1028.0;7.91049913941;78.1161790017;669.043976171;1027.0;56.7804878049;17092.8333333;19.64355;434.631182294;357.046315057;432.170325534;1626.90077621;195.736581943;1104.79838845;122.0;20.0;16.0;7.0;55.0;11.0;24.0;27.0;8.0;50.2317600389, 3.84512612151;
59472;Preux-au-Bois;31;59;839.0;783.0;3.99;57.0;44.0;338.822195787;12.0;9.0;366.748704973;338.822195787;4.98687664042;22.9396325459;267.649486021;336.0;;16613.0;;110.780140086;86.8322091454;99.8771420591;542.312997331;46.111896468;366.89030668;39.0;5.0;3.0;5.0;18.0;6.0;8.0;8.0;3.0;50.1647138146, 3.6553638264;
59505;Rombies-et-Marchipont;31;59;775.0;655.0;4.81;51.0;22.0;281.728074807;5.0;3.0;294.816510182;281.728074807;3.02040816327;10.0680272109;244.632207306;277.0;;22928.0;;55.4739763158;37.4059478116;52.5038402403;512.32115445;33.0855034471;382.989767176;41.0;15.0;0.0;4.0;19.0;4.0;3.0;4.0;1.0;50.3683187976, 3.63953903487;
59544;Saint-Saulve;31;59;11062.0;10845.0;12.06;647.0;523.0;4751.4221974;126.0;127.0;5068.03239663;4751.4221974;18.2384754845;298.37172375;2551.15219233;4646.0;62.5511743159;18950.4347826;14.72911;5473.46760887;5138.35870517;5586.57486108;7188.52379717;704.514481157;5223.58132316;616.0;9.0;49.0;44.0;368.0;104.0;146.0;135.0;64.0;50.3750172475, 3.56642418912;
59547;Saint-Vaast-en-Cambrésis;31;59;895.0;855.0;4.42;72.0;34.0;344.153587444;16.0;6.0;392.726920777;344.153587444;3.96517006803;44.6081632653;286.961883408;345.0;;17753.3333333;;86.0816225192;68.9959134152;85.7903946815;538.806053812;57.1917040359;382.281390135;28.0;5.0;1.0;3.0;14.0;4.0;5.0;8.0;0.0;50.1944271461, 3.43509312626;
59550;Salomé;31;59;2972.0;3002.0;5.25;222.0;124.0;1155.0;30.0;29.0;1235.0;1155.0;3.0;77.0;860.0;1163.0;61.7039586919;19031.1538462;10.03495;409.132463746;352.498761733;413.353674494;1922.0;160.0;1449.0;124.0;3.0;7.0;19.0;75.0;22.0;20.0;28.0;9.0;50.5358395709, 2.83692247297;Métropole européenne de Lille
59609;Vendeville;31;59;1673.0;1620.0;2.57;96.0;36.0;633.802009456;14.0;7.0;664.975190781;633.802009456;0.0;31.1731813246;502.295508274;626.0;;25823.5;;646.758254205;592.248377779;740.847139967;1126.20981087;77.1241134752;883.960992908;165.0;4.0;6.0;10.0;127.0;33.0;18.0;44.0;14.0;50.5731550754, 3.08064149278;Métropole européenne de Lille
59619;Villereau;31;59;970.0;808.0;5.52;55.0;69.0;367.321613163;15.0;38.0;399.675236351;367.321613163;9.24389233954;23.1097308489;288.46724512;334.0;;21843.3333333;;98.135995505;79.3328132696;64.2116301813;593.666835504;43.9188885303;470.131738586;57.0;13.0;0.0;6.0;29.0;8.0;9.0;7.0;2.0;50.2478551697, 3.68060159072;
59008;Aniche;31;59;10558.0;10023.0;6.52;853.0;472.0;3975.69560863;166.0;77.0;4256.42010216;3975.69560863;16.5279381333;264.196555398;1950.83098122;3810.0;46.0225781045;15139.3333333;26.63687;2375.5083653;2127.73056914;2318.57730797;6730.82952754;1003.17164719;4419.44253516;436.0;9.0;32.0;44.0;273.0;90.0;78.0;100.0;28.0;50.330855319, 3.25574141604;
59016;Armbouts-Cappel;31;59;2437.0;2411.0;10.15;119.0;62.0;921.999999999;17.0;8.0;937.983014861;921.999999999;0.0;15.983014862;752.631910837;919.0;75.8169934641;21151.3333333;5.6109;570.881236115;513.392228089;566.920799722;1713.38704927;95.2364795403;1149.29407254;124.0;13.0;11.0;15.0;72.0;18.0;13.0;34.0;17.0;50.981590247, 2.34855524915;
59057;Beaudignies;31;59;564.0;575.0;7.92;41.0;30.0;230.95254833;8.0;2.0;251.031288488;230.95254833;8.03149606299;12.0472440945;198.242530756;235.0;;19827.6190476;;76.2517882996;54.4725130464;80.2750486432;383.599297012;22.7978910369;294.390158172;49.0;14.0;3.0;8.0;21.0;7.0;3.0;8.0;1.0;50.2296082323, 3.58590888572;
59069;Bermerain;31;59;667.0;653.0;6.66;52.0;31.0;276.703628691;9.0;7.0;298.144975961;276.703628691;0.0;21.4413472706;233.11333102;289.0;;20822.0;;150.704002905;124.686351845;124.54039613;424.531594704;46.4331431707;334.508153862;55.0;6.0;1.0;4.0;33.0;6.0;11.0;12.0;4.0;50.2575420594, 3.5398919082;
59081;Bévillers;31;59;543.0;575.0;4.79;43.0;23.0;219.19266055;8.0;4.0;246.30066055;219.19266055;4.016;23.092;173.36146789;219.0;;18550.0;;36.0755043073;23.0754744083;61.2429895615;362.664220183;25.904587156;259.04587156;33.0;10.0;3.0;2.0;16.0;8.0;2.0;6.0;0.0;50.158314463, 3.39072994469;
59145;Chemy;31;59;710.0;651.0;3.48;21.0;15.0;266.967654987;7.0;7.0;278.029758916;266.967654987;3.40372428585;7.65837964317;241.132075472;278.0;;25176.2962963;;154.911025703;131.773316492;118.785164489;477.479784367;26.7924528302;350.215633423;48.0;5.0;2.0;3.0;34.0;4.0;4.0;13.0;2.0;50.5317873736, 2.99537239927;
59207;Escautpont;31;59;4186.0;4210.0;5.78;277.0;175.0;1588.12157893;60.0;33.0;1686.24103829;1588.12157893;4.34156899788;93.7778903541;655.655791812;1554.0;42.4339987122;14197.9166667;31.79155;515.152817433;464.610839405;605.217272553;2593.04083601;467.727925106;1670.86076823;155.0;5.0;10.0;22.0;93.0;31.0;25.0;38.0;13.0;50.4239013457, 3.5531225813;
59220;Faches-Thumesnil;31;59;17476.0;16680.0;4.62;1360.0;769.0;6924.79939489;278.0;155.0;7300.88955899;6924.79939489;13.5581894646;362.531974639;4867.48263326;6862.0;66.3603209336;19713.3333333;13.14843;4010.04923167;3639.6879171;4200.22483315;10581.080895;986.287369763;7650.75367968;1002.0;5.0;32.0;90.0;703.0;240.0;172.0;206.0;72.0;50.593618421, 3.07229537426;Métropole européenne de Lille
59229;Féron;31;59;572.0;520.0;13.39;28.0;22.0;207.021185967;5.0;1.0;221.213846517;207.021185967;6.08256880734;8.11009174312;150.191840799;197.0;;19696.6666667;;257.821535696;217.244283171;200.423033927;374.11210165;19.2813849675;243.377991125;52.0;18.0;5.0;5.0;17.0;2.0;7.0;10.0;2.0;50.0482056585, 4.01906957461;
59247;Forest-sur-Marque;31;59;1459.0;1472.0;1.05;64.0;45.0;560.140819846;17.0;16.0;585.240470196;560.140819846;1.79283216783;23.3068181818;460.875358101;546.0;;23768.6956522;;376.031858576;299.855499802;309.564501547;969.357621325;55.7102081221;711.064838213;93.0;8.0;4.0;8.0;57.0;9.0;16.0;12.0;9.0;50.6330739631, 3.18918578659;Métropole européenne de Lille
59310;Hon-Hergies;31;59;827.0;814.0;11.02;41.0;21.0;322.539833532;10.0;8.0;377.528339279;322.539833532;25.3793103448;29.6091954023;260.588585018;312.0;;21410.0;;62.4341947553;34.8845168388;62.8558075802;552.644470868;52.1177170036;411.041617122;56.0;20.0;5.0;3.0;23.0;4.0;5.0;7.0;1.0;50.3348329757, 3.82037377932;
59347;Liessies;31;59;541.0;535.0;17.6;34.0;28.0;239.542213884;7.0;6.0;303.320722656;239.542213884;33.5107418971;30.2677668748;183.716697936;224.0;;19219.1666667;;206.215188073;179.84802725;200.040773772;351.193245779;26.3902439024;261.872420263;44.0;13.0;3.0;2.0;23.0;2.0;3.0;13.0;1.0;50.1049349578, 4.07726257108;
59360;Loos;31;59;21176.0;21043.0;6.95;1759.0;878.0;9327.16803701;367.0;169.0;9881.46193669;9327.16803701;8.93655153954;545.357348145;3687.76593802;8858.0;57.9963858143;17211.5;19.57531;7223.26480365;6647.97855348;6961.02956922;14048.7482731;1728.34775863;9867.88881607;1167.0;6.0;63.0;98.0;743.0;183.0;257.0;285.0;134.0;50.608350368, 3.02066096506;Métropole européenne de Lille
59400;Merville;31;59;9465.0;8743.0;26.96;609.0;417.0;3626.78099097;133.0;72.0;3918.62378573;3626.78099097;19.9395698283;271.903224932;2448.36933708;3698.0;53.6110359751;17527.3333333;17.09428;2800.67615307;2496.22619202;2738.46305686;5907.50928468;636.926629456;4165.78224385;521.0;41.0;30.0;59.0;314.0;79.0;77.0;117.0;44.0;50.6449293889, 2.63582653422;
59412;Montay;31;59;335.0;352.0;5.51;19.0;15.0;122.0;2.0;2.0;142.0;122.0;5.0;15.0;92.0;125.0;;16116.7857143;;80.3155642379;71.3245156445;62.7586756539;227.0;21.0;153.0;27.0;6.0;1.0;6.0;11.0;4.0;3.0;7.0;2.0;50.1222064074, 3.53460777852;
59435;Nomain;31;59;2470.0;2447.0;19.11;115.0;89.0;974.81601294;24.0;23.0;1044.5053071;974.81601294;7.63718292136;62.052111236;778.054993934;975.0;74.7433264887;23552.5;6.24878;413.618529184;295.614904656;390.632990269;1621.03113627;100.877476749;1181.56490093;199.0;51.0;8.0;15.0;107.0;30.0;18.0;34.0;6.0;50.5012176112, 3.23912545125;
59447;Onnaing;31;59;8715.0;8682.0;12.97;676.0;412.0;3473.41603981;124.0;102.0;3759.77006032;3473.41603981;9.77317476134;276.580845746;1792.27867145;3388.0;50.0738552437;15983.0;24.17365;6459.43123451;6190.41509305;6198.92129488;5583.72163716;818.040041662;3761.77629904;425.0;17.0;46.0;48.0;244.0;78.0;70.0;92.0;45.0;50.3867147723, 3.59668401083;
59573;Solrinnes;31;59;132.0;119.0;5.42;8.0;4.0;51.744;0.0;2.0;60.3054035088;51.744;6.42105263158;2.14035087719;44.352;49.0;;17902.9166667;;2.056;1.0;2.03244761496;87.648;6.336;53.856;10.0;2.0;0.0;0.0;6.0;2.0;2.0;0.0;0.0;50.2029200373, 4.0732007826;
59588;Téteghem;31;59;6995.0;7284.0;18.41;307.0;152.0;2740.99999996;65.0;44.0;2853.32676874;2740.99999996;63.3114514953;49.0153172867;1989.86786503;2666.0;72.969924812;22899.5833333;11.44617;1627.88254212;1453.62346079;1777.97886203;4912.6018543;386.116703616;3273.12160951;393.0;19.0;20.0;53.0;246.0;64.0;55.0;79.0;30.0;51.0158652678, 2.45278368133;
59023;Aubencheul-au-Bac;31;59;473.0;505.0;3.2;33.0;13.0;190.710578842;5.0;3.0;201.441348073;190.710578842;1.78846153846;8.94230769231;148.225548902;194.0;;20920.0;;50.7877570374;42.1161010681;70.9799338286;313.44510978;34.9321357285;215.25748503;33.0;1.0;1.0;5.0;23.0;13.0;3.0;11.0;0.0;50.2518526914, 3.16168773742;
59027;Aubry-du-Hainaut;31;59;1457.0;1443.0;4.32;68.0;52.0;572.051117419;12.0;15.0;604.352487282;572.051117419;2.69178082192;29.6095890411;513.842407225;565.0;;22415.0;;257.046580381;200.273215012;227.525788417;937.299447016;60.2159070967;621.560724633;87.0;9.0;4.0;9.0;46.0;11.0;19.0;23.0;7.0;50.3759590091, 3.4522066329;
59130;Cappelle-Brouck;31;59;1141.0;1144.0;17.55;69.0;41.0;437.846765497;20.0;12.0;461.573222897;437.846765497;5.35758715464;18.3688702445;350.07793779;412.0;;19536.5;;199.503529826;158.615288311;164.554217804;789.924689168;61.8397485109;555.542024267;91.0;25.0;2.0;9.0;47.0;10.0;8.0;21.0;3.0;50.8938368005, 2.22204306272;
59134;Cartignies;31;59;1254.0;1208.0;26.41;115.0;53.0;492.214968153;16.0;10.0;554.962862256;492.214968153;23.4133933222;39.3345007813;357.429936306;489.0;;17187.2222222;;190.05299279;95.164348423;185.044099913;738.821656051;53.9140127389;535.146496815;115.0;45.0;4.0;7.0;45.0;14.0;14.0;20.0;2.0;50.0779397385, 3.84271561148;
59168;Cysoing;31;59;4757.0;4416.0;13.62;268.0;183.0;1911.90294431;53.0;27.0;2026.29930357;1911.90294431;4.51564576046;109.880713505;1326.23602592;1844.0;72.1195652174;23195.5555556;8.08348;1088.3999798;860.813111191;1045.22265818;3034.58391466;209.074767232;2357.99473737;421.0;24.0;17.0;33.0;262.0;57.0;85.0;97.0;20.0;50.5639123041, 3.21398704215;
59183;Dunkerque;31;59;90995.0;93825.0;43.89;6187.0;4497.0;41339.5485846;1118.0;904.0;45046.6254952;41339.5485846;941.228878011;2765.84803261;18967.3044145;39825.0;57.0767877341;17279.0;20.15435;45192.4292198;41981.9198712;41190.4187689;59007.432609;7747.99601779;39761.5870021;6780.0;56.0;315.0;380.0;4891.0;1345.0;1138.0;1880.0;604.0;51.0307229078, 2.33752414095;
59226;Felleries;31;59;1554.0;1519.0;19.49;100.0;75.0;565.47330516;13.0;19.0;645.888967811;565.47330516;23.9332329317;56.4824297189;389.873461783;520.0;;18216.0833333;;337.937515793;295.377344219;363.723093765;1008.40854668;77.4155113771;668.039911332;81.0;15.0;3.0;5.0;44.0;10.0;14.0;17.0;5.0;50.1407847953, 4.05118081621;
